environment: 
YAML: configs/bt.sc.c100.yaml
==> SEED: 42
==> num_classes: 100
==> data_name: cifar100
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar100', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 2
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> model_params: {'model_name': 'resnet18', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c100.r18.e800.pth
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> config: configs/bt.sc.c100.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU2] epochs: [564/800] train_loss_con: 528.075 energy_loss: 135.560
[GPU2] epochs: [565/800] train_loss_con: 523.133 energy_loss: 135.225
[GPU2] epochs: [566/800] train_loss_con: 524.493 energy_loss: 134.752
[GPU2] epochs: [567/800] train_loss_con: 526.204 energy_loss: 134.382
[GPU2] epochs: [568/800] train_loss_con: 522.661 energy_loss: 134.480
[GPU2] epochs: [569/800] train_loss_con: 519.098 energy_loss: 134.210
[GPU2] epochs: [570/800] train_loss_con: 519.853 energy_loss: 134.590
[GPU2] epochs: [571/800] train_loss_con: 523.151 energy_loss: 133.893
[GPU2] epochs: [572/800] train_loss_con: 525.345 energy_loss: 134.103
[GPU2] epochs: [573/800] train_loss_con: 519.780 energy_loss: 134.060
[GPU2] epochs: [574/800] train_loss_con: 521.157 energy_loss: 132.987
[GPU2] epochs: [575/800] train_loss_con: 520.195 energy_loss: 132.745
[GPU2] epochs: [576/800] train_loss_con: 517.477 energy_loss: 133.042
[GPU2] epochs: [577/800] train_loss_con: 514.682 energy_loss: 132.944
[GPU2] epochs: [578/800] train_loss_con: 516.390 energy_loss: 132.533
[GPU2] epochs: [579/800] train_loss_con: 517.843 energy_loss: 132.626
[GPU2] epochs: [580/800] train_loss_con: 515.392 energy_loss: 132.958
[GPU2] epochs: [581/800] train_loss_con: 517.702 energy_loss: 132.393
[GPU2] epochs: [582/800] train_loss_con: 515.922 energy_loss: 131.934
[GPU2] epochs: [583/800] train_loss_con: 518.525 energy_loss: 131.956
[GPU2] epochs: [584/800] train_loss_con: 518.540 energy_loss: 131.843
[GPU2] epochs: [585/800] train_loss_con: 511.860 energy_loss: 131.801
[GPU2] epochs: [586/800] train_loss_con: 511.596 energy_loss: 131.672
[GPU2] epochs: [587/800] train_loss_con: 514.490 energy_loss: 131.954
[GPU2] epochs: [588/800] train_loss_con: 514.383 energy_loss: 131.348
[GPU2] epochs: [589/800] train_loss_con: 511.471 energy_loss: 131.243
[GPU2] epochs: [590/800] train_loss_con: 513.055 energy_loss: 131.467
[GPU2] epochs: [591/800] train_loss_con: 510.037 energy_loss: 130.838
[GPU2] epochs: [592/800] train_loss_con: 510.912 energy_loss: 130.894
[GPU2] epochs: [593/800] train_loss_con: 508.935 energy_loss: 130.735
[GPU2] epochs: [594/800] train_loss_con: 511.296 energy_loss: 130.629
[GPU2] epochs: [595/800] train_loss_con: 504.690 energy_loss: 129.926
[GPU2] epochs: [596/800] train_loss_con: 505.671 energy_loss: 129.813
[GPU2] epochs: [597/800] train_loss_con: 505.296 energy_loss: 130.156
[GPU2] epochs: [598/800] train_loss_con: 504.899 energy_loss: 129.583
[GPU2] epochs: [599/800] train_loss_con: 503.806 energy_loss: 129.652
[GPU2] epochs: [600/800] train_loss_con: 509.040 energy_loss: 129.865
[GPU2] epochs: [601/800] train_loss_con: 500.982 energy_loss: 129.470
[GPU2] epochs: [602/800] train_loss_con: 507.055 energy_loss: 129.068
[GPU2] epochs: [603/800] train_loss_con: 503.104 energy_loss: 128.758
[GPU2] epochs: [604/800] train_loss_con: 502.427 energy_loss: 128.839
[GPU2] epochs: [605/800] train_loss_con: 503.170 energy_loss: 128.377
[GPU2] epochs: [606/800] train_loss_con: 502.268 energy_loss: 128.070
[GPU2] epochs: [607/800] train_loss_con: 498.738 energy_loss: 127.733
[GPU2] epochs: [608/800] train_loss_con: 498.661 energy_loss: 127.390
[GPU2] epochs: [609/800] train_loss_con: 502.859 energy_loss: 127.537
[GPU2] epochs: [610/800] train_loss_con: 500.807 energy_loss: 127.363
[GPU2] epochs: [611/800] train_loss_con: 495.823 energy_loss: 127.320
[GPU2] epochs: [612/800] train_loss_con: 493.490 energy_loss: 126.638
[GPU2] epochs: [613/800] train_loss_con: 497.837 energy_loss: 126.701
[GPU2] epochs: [614/800] train_loss_con: 496.965 energy_loss: 126.427
[GPU2] epochs: [615/800] train_loss_con: 496.212 energy_loss: 125.840
[GPU2] epochs: [616/800] train_loss_con: 493.957 energy_loss: 125.976
[GPU2] epochs: [617/800] train_loss_con: 494.047 energy_loss: 125.763
[GPU2] epochs: [618/800] train_loss_con: 493.622 energy_loss: 125.739
[GPU2] epochs: [619/800] train_loss_con: 492.597 energy_loss: 125.499
[GPU2] epochs: [620/800] train_loss_con: 491.699 energy_loss: 124.911
[GPU2] epochs: [621/800] train_loss_con: 489.369 energy_loss: 124.638
[GPU2] epochs: [622/800] train_loss_con: 493.050 energy_loss: 124.948
[GPU2] epochs: [623/800] train_loss_con: 488.011 energy_loss: 124.907
[GPU2] epochs: [624/800] train_loss_con: 488.515 energy_loss: 124.978
[GPU2] epochs: [625/800] train_loss_con: 487.988 energy_loss: 124.688
[GPU2] epochs: [626/800] train_loss_con: 488.316 energy_loss: 124.153
[GPU2] epochs: [627/800] train_loss_con: 484.321 energy_loss: 123.712
[GPU2] epochs: [628/800] train_loss_con: 482.963 energy_loss: 123.580
[GPU2] epochs: [629/800] train_loss_con: 483.762 energy_loss: 123.353
[GPU2] epochs: [630/800] train_loss_con: 482.552 energy_loss: 122.405
[GPU2] epochs: [631/800] train_loss_con: 484.456 energy_loss: 122.809
[GPU2] epochs: [632/800] train_loss_con: 479.933 energy_loss: 122.168
[GPU2] epochs: [633/800] train_loss_con: 482.135 energy_loss: 122.451
[GPU2] epochs: [634/800] train_loss_con: 484.928 energy_loss: 122.446
[GPU2] epochs: [635/800] train_loss_con: 482.100 energy_loss: 122.053
[GPU2] epochs: [636/800] train_loss_con: 480.780 energy_loss: 121.718
[GPU2] epochs: [637/800] train_loss_con: 479.475 energy_loss: 121.223
[GPU2] epochs: [638/800] train_loss_con: 481.163 energy_loss: 121.203
[GPU2] epochs: [639/800] train_loss_con: 476.368 energy_loss: 120.825
[GPU2] epochs: [640/800] train_loss_con: 481.413 energy_loss: 121.008
[GPU2] epochs: [641/800] train_loss_con: 472.735 energy_loss: 120.785
[GPU2] epochs: [642/800] train_loss_con: 475.869 energy_loss: 121.112
[GPU2] epochs: [643/800] train_loss_con: 477.952 energy_loss: 120.534
[GPU2] epochs: [644/800] train_loss_con: 472.554 energy_loss: 119.930
[GPU2] epochs: [645/800] train_loss_con: 471.453 energy_loss: 120.272
[GPU2] epochs: [646/800] train_loss_con: 477.991 energy_loss: 119.852
[GPU2] epochs: [647/800] train_loss_con: 473.250 energy_loss: 119.516
[GPU2] epochs: [648/800] train_loss_con: 473.008 energy_loss: 119.215
[GPU2] epochs: [649/800] train_loss_con: 472.088 energy_loss: 118.832
[GPU2] epochs: [650/800] train_loss_con: 472.071 energy_loss: 118.651
[GPU2] epochs: [651/800] train_loss_con: 470.497 energy_loss: 118.472
[GPU2] epochs: [652/800] train_loss_con: 467.839 energy_loss: 117.698
[GPU2] epochs: [653/800] train_loss_con: 467.870 energy_loss: 117.846
[GPU2] epochs: [654/800] train_loss_con: 467.505 energy_loss: 117.788
[GPU2] epochs: [655/800] train_loss_con: 471.797 energy_loss: 117.307
[GPU2] epochs: [656/800] train_loss_con: 463.862 energy_loss: 117.511
[GPU2] epochs: [657/800] train_loss_con: 465.241 energy_loss: 116.677
[GPU2] epochs: [658/800] train_loss_con: 466.389 energy_loss: 116.878
[GPU2] epochs: [659/800] train_loss_con: 464.625 energy_loss: 116.697
[GPU2] epochs: [660/800] train_loss_con: 465.586 energy_loss: 116.298
[GPU2] epochs: [661/800] train_loss_con: 463.661 energy_loss: 116.675
[GPU2] epochs: [662/800] train_loss_con: 463.181 energy_loss: 116.180
[GPU2] epochs: [663/800] train_loss_con: 466.805 energy_loss: 115.813
[GPU2] epochs: [664/800] train_loss_con: 463.462 energy_loss: 116.106
[GPU2] epochs: [665/800] train_loss_con: 465.869 energy_loss: 115.167
[GPU2] epochs: [666/800] train_loss_con: 461.959 energy_loss: 114.768
[GPU2] epochs: [667/800] train_loss_con: 461.380 energy_loss: 114.809
[GPU2] epochs: [668/800] train_loss_con: 460.306 energy_loss: 114.471
[GPU2] epochs: [669/800] train_loss_con: 463.876 energy_loss: 114.359
[GPU2] epochs: [670/800] train_loss_con: 461.235 energy_loss: 114.524
[GPU2] epochs: [671/800] train_loss_con: 459.787 energy_loss: 114.322
[GPU2] epochs: [672/800] train_loss_con: 461.583 energy_loss: 114.272
[GPU2] epochs: [673/800] train_loss_con: 459.843 energy_loss: 113.980
[GPU2] epochs: [674/800] train_loss_con: 458.189 energy_loss: 113.929
[GPU2] epochs: [675/800] train_loss_con: 454.659 energy_loss: 113.817
[GPU2] epochs: [676/800] train_loss_con: 458.831 energy_loss: 113.302
[GPU2] epochs: [677/800] train_loss_con: 456.917 energy_loss: 113.573
[GPU2] epochs: [678/800] train_loss_con: 450.465 energy_loss: 113.329
[GPU2] epochs: [679/800] train_loss_con: 451.914 energy_loss: 112.935
[GPU2] epochs: [680/800] train_loss_con: 452.792 energy_loss: 112.647
[GPU2] epochs: [681/800] train_loss_con: 453.230 energy_loss: 112.790
[GPU2] epochs: [682/800] train_loss_con: 450.784 energy_loss: 112.165
[GPU2] epochs: [683/800] train_loss_con: 450.973 energy_loss: 111.624
[GPU2] epochs: [684/800] train_loss_con: 452.151 energy_loss: 111.375
[GPU2] epochs: [685/800] train_loss_con: 450.742 energy_loss: 111.405
[GPU2] epochs: [686/800] train_loss_con: 448.779 energy_loss: 111.297
[GPU2] epochs: [687/800] train_loss_con: 448.118 energy_loss: 110.944
[GPU2] epochs: [688/800] train_loss_con: 448.492 energy_loss: 110.688
[GPU2] epochs: [689/800] train_loss_con: 448.578 energy_loss: 111.209
[GPU2] epochs: [690/800] train_loss_con: 447.087 energy_loss: 110.750
[GPU2] epochs: [691/800] train_loss_con: 449.568 energy_loss: 110.492
[GPU2] epochs: [692/800] train_loss_con: 447.503 energy_loss: 110.199
[GPU2] epochs: [693/800] train_loss_con: 445.436 energy_loss: 109.498
[GPU2] epochs: [694/800] train_loss_con: 442.918 energy_loss: 109.347
[GPU2] epochs: [695/800] train_loss_con: 443.305 energy_loss: 109.692
[GPU2] epochs: [696/800] train_loss_con: 443.867 energy_loss: 109.543
[GPU2] epochs: [697/800] train_loss_con: 443.979 energy_loss: 109.055
[GPU2] epochs: [698/800] train_loss_con: 441.558 energy_loss: 108.863
[GPU2] epochs: [699/800] train_loss_con: 442.616 energy_loss: 108.474
[GPU2] epochs: [700/800] train_loss_con: 442.609 energy_loss: 108.212
[GPU2] epochs: [701/800] train_loss_con: 441.251 energy_loss: 108.360
[GPU2] epochs: [702/800] train_loss_con: 439.308 energy_loss: 108.390
[GPU2] epochs: [703/800] train_loss_con: 443.987 energy_loss: 107.539
[GPU2] epochs: [704/800] train_loss_con: 439.205 energy_loss: 107.284
[GPU2] epochs: [705/800] train_loss_con: 440.620 energy_loss: 107.377
[GPU2] epochs: [706/800] train_loss_con: 438.442 energy_loss: 107.355
[GPU2] epochs: [707/800] train_loss_con: 437.723 energy_loss: 106.873
[GPU2] epochs: [708/800] train_loss_con: 436.544 energy_loss: 106.794
[GPU2] epochs: [709/800] train_loss_con: 438.807 energy_loss: 106.443
[GPU2] epochs: [710/800] train_loss_con: 436.257 energy_loss: 106.064
[GPU2] epochs: [711/800] train_loss_con: 436.858 energy_loss: 105.758
[GPU2] epochs: [712/800] train_loss_con: 438.141 energy_loss: 106.276
[GPU2] epochs: [713/800] train_loss_con: 440.539 energy_loss: 106.237
[GPU2] epochs: [714/800] train_loss_con: 434.116 energy_loss: 105.734
[GPU2] epochs: [715/800] train_loss_con: 433.785 energy_loss: 104.863
[GPU2] epochs: [716/800] train_loss_con: 433.061 energy_loss: 104.711
[GPU2] epochs: [717/800] train_loss_con: 433.131 energy_loss: 105.315
[GPU2] epochs: [718/800] train_loss_con: 435.436 energy_loss: 105.295
[GPU2] epochs: [719/800] train_loss_con: 432.202 energy_loss: 105.141
[GPU2] epochs: [720/800] train_loss_con: 431.308 energy_loss: 103.965
[GPU2] epochs: [721/800] train_loss_con: 429.817 energy_loss: 103.915
[GPU2] epochs: [722/800] train_loss_con: 431.018 energy_loss: 104.264
[GPU2] epochs: [723/800] train_loss_con: 433.324 energy_loss: 103.984
[GPU2] epochs: [724/800] train_loss_con: 428.861 energy_loss: 103.628
[GPU2] epochs: [725/800] train_loss_con: 431.620 energy_loss: 103.468
[GPU2] epochs: [726/800] train_loss_con: 425.906 energy_loss: 102.920
[GPU2] epochs: [727/800] train_loss_con: 425.974 energy_loss: 102.606
[GPU2] epochs: [728/800] train_loss_con: 428.439 energy_loss: 102.312
[GPU2] epochs: [729/800] train_loss_con: 424.344 energy_loss: 102.262
[GPU2] epochs: [730/800] train_loss_con: 429.750 energy_loss: 101.836
[GPU2] epochs: [731/800] train_loss_con: 427.911 energy_loss: 101.210
[GPU2] epochs: [732/800] train_loss_con: 426.439 energy_loss: 101.332
[GPU2] epochs: [733/800] train_loss_con: 424.114 energy_loss: 101.412
[GPU2] epochs: [734/800] train_loss_con: 422.561 energy_loss: 101.001
[GPU2] epochs: [735/800] train_loss_con: 425.934 energy_loss: 100.691
[GPU2] epochs: [736/800] train_loss_con: 425.607 energy_loss: 100.992
[GPU2] epochs: [737/800] train_loss_con: 424.327 energy_loss: 100.355
[GPU2] epochs: [738/800] train_loss_con: 421.505 energy_loss: 100.286
[GPU2] epochs: [739/800] train_loss_con: 421.171 energy_loss: 100.233
[GPU2] epochs: [740/800] train_loss_con: 425.034 energy_loss: 100.022
[GPU2] epochs: [741/800] train_loss_con: 419.634 energy_loss: 99.731
[GPU2] epochs: [742/800] train_loss_con: 420.534 energy_loss: 99.518
[GPU2] epochs: [743/800] train_loss_con: 420.458 energy_loss: 99.116
[GPU2] epochs: [744/800] train_loss_con: 422.172 energy_loss: 98.615
[GPU2] epochs: [745/800] train_loss_con: 421.202 energy_loss: 98.665
[GPU2] epochs: [746/800] train_loss_con: 421.840 energy_loss: 98.419
[GPU2] epochs: [747/800] train_loss_con: 424.221 energy_loss: 98.530
[GPU2] epochs: [748/800] train_loss_con: 420.352 energy_loss: 98.553
[GPU2] epochs: [749/800] train_loss_con: 418.925 energy_loss: 98.338
[GPU2] epochs: [750/800] train_loss_con: 420.311 energy_loss: 98.024
[GPU2] epochs: [751/800] train_loss_con: 418.237 energy_loss: 97.619
[GPU2] epochs: [752/800] train_loss_con: 417.890 energy_loss: 97.649
[GPU2] epochs: [753/800] train_loss_con: 421.673 energy_loss: 97.644
[GPU2] epochs: [754/800] train_loss_con: 416.681 energy_loss: 97.210
[GPU2] epochs: [755/800] train_loss_con: 417.398 energy_loss: 97.012
[GPU2] epochs: [756/800] train_loss_con: 415.972 energy_loss: 96.925
[GPU2] epochs: [757/800] train_loss_con: 415.886 energy_loss: 96.868
[GPU2] epochs: [758/800] train_loss_con: 417.969 energy_loss: 96.542
[GPU2] epochs: [759/800] train_loss_con: 418.015 energy_loss: 96.454
[GPU2] epochs: [760/800] train_loss_con: 415.485 energy_loss: 95.922
[GPU2] epochs: [761/800] train_loss_con: 418.595 energy_loss: 96.210
[GPU2] epochs: [762/800] train_loss_con: 415.168 energy_loss: 96.125
[GPU2] epochs: [763/800] train_loss_con: 414.852 energy_loss: 95.656
[GPU2] epochs: [764/800] train_loss_con: 416.068 energy_loss: 95.236
[GPU2] epochs: [765/800] train_loss_con: 415.491 energy_loss: 94.966
[GPU2] epochs: [766/800] train_loss_con: 417.639 energy_loss: 95.291
[GPU2] epochs: [767/800] train_loss_con: 415.684 energy_loss: 95.112
[GPU2] epochs: [768/800] train_loss_con: 415.202 energy_loss: 94.902
[GPU2] epochs: [769/800] train_loss_con: 418.229 energy_loss: 94.873
[GPU2] epochs: [770/800] train_loss_con: 415.949 energy_loss: 94.384
[GPU2] epochs: [771/800] train_loss_con: 415.749 energy_loss: 94.179
[GPU2] epochs: [772/800] train_loss_con: 415.509 energy_loss: 94.035
[GPU2] epochs: [773/800] train_loss_con: 415.616 energy_loss: 94.084
[GPU2] epochs: [774/800] train_loss_con: 411.503 energy_loss: 93.855
[GPU2] epochs: [775/800] train_loss_con: 414.557 energy_loss: 93.700
[GPU2] epochs: [776/800] train_loss_con: 414.824 energy_loss: 93.510
[GPU2] epochs: [777/800] train_loss_con: 412.138 energy_loss: 93.498
[GPU2] epochs: [778/800] train_loss_con: 414.044 energy_loss: 93.393
[GPU2] epochs: [779/800] train_loss_con: 413.679 energy_loss: 93.348
[GPU2] epochs: [780/800] train_loss_con: 412.566 energy_loss: 93.170
[GPU2] epochs: [781/800] train_loss_con: 414.925 energy_loss: 93.000
[GPU2] epochs: [782/800] train_loss_con: 411.204 energy_loss: 92.787
[GPU2] epochs: [783/800] train_loss_con: 413.901 energy_loss: 92.883
[GPU2] epochs: [784/800] train_loss_con: 413.143 energy_loss: 92.677
[GPU2] epochs: [785/800] train_loss_con: 411.527 energy_loss: 92.532
[GPU2] epochs: [786/800] train_loss_con: 411.264 energy_loss: 92.355
[GPU2] epochs: [787/800] train_loss_con: 411.862 energy_loss: 92.312
[GPU2] epochs: [788/800] train_loss_con: 411.914 energy_loss: 92.255
[GPU2] epochs: [789/800] train_loss_con: 412.065 energy_loss: 92.212
[GPU2] epochs: [790/800] train_loss_con: 412.450 energy_loss: 92.016
[GPU2] epochs: [791/800] train_loss_con: 410.204 energy_loss: 91.975
[GPU2] epochs: [792/800] train_loss_con: 411.374 energy_loss: 91.863
[GPU2] epochs: [793/800] train_loss_con: 411.560 energy_loss: 91.759
[GPU2] epochs: [794/800] train_loss_con: 414.591 energy_loss: 91.799
[GPU2] epochs: [795/800] train_loss_con: 408.780 energy_loss: 91.672
[GPU2] epochs: [796/800] train_loss_con: 410.783 energy_loss: 91.594
[GPU2] epochs: [797/800] train_loss_con: 413.001 energy_loss: 91.572
[GPU2] epochs: [798/800] train_loss_con: 413.611 energy_loss: 91.501
[GPU2] epochs: [799/800] train_loss_con: 411.448 energy_loss: 91.427
[GPU2] epochs: [800/800] train_loss_con: 409.733 energy_loss: 91.488
### TSNE starts
### MLP training begins
[GPU2] Test Accuracy at epoch: 0: 0.59
[GPU2] epochs: [1/100] train_acc: 0.509 train_loss_sup: 2.035
[GPU2] epochs: [2/100] train_acc: 0.573 train_loss_sup: 1.608
[GPU2] epochs: [3/100] train_acc: 0.586 train_loss_sup: 1.545
[GPU2] epochs: [4/100] train_acc: 0.591 train_loss_sup: 1.518
[GPU2] epochs: [5/100] train_acc: 0.597 train_loss_sup: 1.490
[GPU2] epochs: [6/100] train_acc: 0.599 train_loss_sup: 1.468
[GPU2] epochs: [7/100] train_acc: 0.604 train_loss_sup: 1.465
[GPU2] epochs: [8/100] train_acc: 0.609 train_loss_sup: 1.444
[GPU2] epochs: [9/100] train_acc: 0.607 train_loss_sup: 1.446
[GPU2] epochs: [10/100] train_acc: 0.605 train_loss_sup: 1.441
[GPU2] Test Accuracy at epoch: 10: 0.615
[GPU2] epochs: [11/100] train_acc: 0.608 train_loss_sup: 1.431
[GPU2] epochs: [12/100] train_acc: 0.611 train_loss_sup: 1.423
[GPU2] epochs: [13/100] train_acc: 0.613 train_loss_sup: 1.421
[GPU2] epochs: [14/100] train_acc: 0.611 train_loss_sup: 1.418
[GPU2] epochs: [15/100] train_acc: 0.611 train_loss_sup: 1.421
[GPU2] epochs: [16/100] train_acc: 0.614 train_loss_sup: 1.417
[GPU2] epochs: [17/100] train_acc: 0.615 train_loss_sup: 1.411
[GPU2] epochs: [18/100] train_acc: 0.616 train_loss_sup: 1.411
[GPU2] epochs: [19/100] train_acc: 0.615 train_loss_sup: 1.406
[GPU2] epochs: [20/100] train_acc: 0.615 train_loss_sup: 1.410
[GPU2] Test Accuracy at epoch: 20: 0.613
[GPU2] epochs: [21/100] train_acc: 0.618 train_loss_sup: 1.399
[GPU2] epochs: [22/100] train_acc: 0.618 train_loss_sup: 1.408
[GPU2] epochs: [23/100] train_acc: 0.618 train_loss_sup: 1.399
[GPU2] epochs: [24/100] train_acc: 0.615 train_loss_sup: 1.406
[GPU2] epochs: [25/100] train_acc: 0.618 train_loss_sup: 1.406
[GPU2] epochs: [26/100] train_acc: 0.617 train_loss_sup: 1.399
[GPU2] epochs: [27/100] train_acc: 0.619 train_loss_sup: 1.387
[GPU2] epochs: [28/100] train_acc: 0.617 train_loss_sup: 1.403
[GPU2] epochs: [29/100] train_acc: 0.616 train_loss_sup: 1.406
[GPU2] epochs: [30/100] train_acc: 0.622 train_loss_sup: 1.392
[GPU2] Test Accuracy at epoch: 30: 0.609
[GPU2] epochs: [31/100] train_acc: 0.616 train_loss_sup: 1.402
[GPU2] epochs: [32/100] train_acc: 0.617 train_loss_sup: 1.400
[GPU2] epochs: [33/100] train_acc: 0.620 train_loss_sup: 1.397
[GPU2] epochs: [34/100] train_acc: 0.619 train_loss_sup: 1.397
[GPU2] epochs: [35/100] train_acc: 0.619 train_loss_sup: 1.401
[GPU2] epochs: [36/100] train_acc: 0.620 train_loss_sup: 1.393
[GPU2] epochs: [37/100] train_acc: 0.621 train_loss_sup: 1.393
[GPU2] epochs: [38/100] train_acc: 0.623 train_loss_sup: 1.378
[GPU2] epochs: [39/100] train_acc: 0.623 train_loss_sup: 1.377
[GPU2] epochs: [40/100] train_acc: 0.621 train_loss_sup: 1.385
[GPU2] Test Accuracy at epoch: 40: 0.61
[GPU2] epochs: [41/100] train_acc: 0.621 train_loss_sup: 1.387
[GPU2] epochs: [42/100] train_acc: 0.619 train_loss_sup: 1.391
[GPU2] epochs: [43/100] train_acc: 0.622 train_loss_sup: 1.393
[GPU2] epochs: [44/100] train_acc: 0.620 train_loss_sup: 1.383
[GPU2] epochs: [45/100] train_acc: 0.620 train_loss_sup: 1.381
[GPU2] epochs: [46/100] train_acc: 0.621 train_loss_sup: 1.382
[GPU2] epochs: [47/100] train_acc: 0.620 train_loss_sup: 1.379
[GPU2] epochs: [48/100] train_acc: 0.623 train_loss_sup: 1.383
[GPU2] epochs: [49/100] train_acc: 0.619 train_loss_sup: 1.392
[GPU2] epochs: [50/100] train_acc: 0.618 train_loss_sup: 1.390
[GPU2] Test Accuracy at epoch: 50: 0.6
[GPU2] epochs: [51/100] train_acc: 0.623 train_loss_sup: 1.384
[GPU2] epochs: [52/100] train_acc: 0.620 train_loss_sup: 1.394
[GPU2] epochs: [53/100] train_acc: 0.623 train_loss_sup: 1.375
[GPU2] epochs: [54/100] train_acc: 0.620 train_loss_sup: 1.386
[GPU2] epochs: [55/100] train_acc: 0.623 train_loss_sup: 1.373
[GPU2] epochs: [56/100] train_acc: 0.623 train_loss_sup: 1.380
[GPU2] epochs: [57/100] train_acc: 0.623 train_loss_sup: 1.382
[GPU2] epochs: [58/100] train_acc: 0.624 train_loss_sup: 1.378
[GPU2] epochs: [59/100] train_acc: 0.621 train_loss_sup: 1.385
[GPU2] epochs: [60/100] train_acc: 0.624 train_loss_sup: 1.389
[GPU2] Test Accuracy at epoch: 60: 0.604
[GPU2] epochs: [61/100] train_acc: 0.621 train_loss_sup: 1.380
[GPU2] epochs: [62/100] train_acc: 0.624 train_loss_sup: 1.380
[GPU2] epochs: [63/100] train_acc: 0.621 train_loss_sup: 1.386
[GPU2] epochs: [64/100] train_acc: 0.624 train_loss_sup: 1.374
[GPU2] epochs: [65/100] train_acc: 0.621 train_loss_sup: 1.387
[GPU2] epochs: [66/100] train_acc: 0.625 train_loss_sup: 1.372
[GPU2] epochs: [67/100] train_acc: 0.627 train_loss_sup: 1.377
[GPU2] epochs: [68/100] train_acc: 0.625 train_loss_sup: 1.383
[GPU2] epochs: [69/100] train_acc: 0.621 train_loss_sup: 1.392
[GPU2] epochs: [70/100] train_acc: 0.625 train_loss_sup: 1.375
[GPU2] Test Accuracy at epoch: 70: 0.611
[GPU2] epochs: [71/100] train_acc: 0.623 train_loss_sup: 1.379
[GPU2] epochs: [72/100] train_acc: 0.619 train_loss_sup: 1.389
[GPU2] epochs: [73/100] train_acc: 0.622 train_loss_sup: 1.393
[GPU2] epochs: [74/100] train_acc: 0.623 train_loss_sup: 1.385
[GPU2] epochs: [75/100] train_acc: 0.622 train_loss_sup: 1.377
[GPU2] epochs: [76/100] train_acc: 0.624 train_loss_sup: 1.376
[GPU2] epochs: [77/100] train_acc: 0.620 train_loss_sup: 1.386
[GPU2] epochs: [78/100] train_acc: 0.623 train_loss_sup: 1.374
[GPU2] epochs: [79/100] train_acc: 0.623 train_loss_sup: 1.387
[GPU2] epochs: [80/100] train_acc: 0.626 train_loss_sup: 1.376
[GPU2] Test Accuracy at epoch: 80: 0.604
[GPU2] epochs: [81/100] train_acc: 0.622 train_loss_sup: 1.382
[GPU2] epochs: [82/100] train_acc: 0.626 train_loss_sup: 1.372
[GPU2] epochs: [83/100] train_acc: 0.620 train_loss_sup: 1.390
[GPU2] epochs: [84/100] train_acc: 0.620 train_loss_sup: 1.387
[GPU2] epochs: [85/100] train_acc: 0.623 train_loss_sup: 1.380
[GPU2] epochs: [86/100] train_acc: 0.622 train_loss_sup: 1.384
[GPU2] epochs: [87/100] train_acc: 0.625 train_loss_sup: 1.380
[GPU2] epochs: [88/100] train_acc: 0.625 train_loss_sup: 1.388
[GPU2] epochs: [89/100] train_acc: 0.622 train_loss_sup: 1.381
[GPU2] epochs: [90/100] train_acc: 0.623 train_loss_sup: 1.385
[GPU2] Test Accuracy at epoch: 90: 0.611
[GPU2] epochs: [91/100] train_acc: 0.621 train_loss_sup: 1.383
[GPU2] epochs: [92/100] train_acc: 0.621 train_loss_sup: 1.390
[GPU2] epochs: [93/100] train_acc: 0.624 train_loss_sup: 1.380
[GPU2] epochs: [94/100] train_acc: 0.619 train_loss_sup: 1.386
[GPU2] epochs: [95/100] train_acc: 0.622 train_loss_sup: 1.385
[GPU2] epochs: [96/100] train_acc: 0.626 train_loss_sup: 1.374
[GPU2] epochs: [97/100] train_acc: 0.624 train_loss_sup: 1.382
[GPU2] epochs: [98/100] train_acc: 0.624 train_loss_sup: 1.381
[GPU2] epochs: [99/100] train_acc: 0.623 train_loss_sup: 1.379
[GPU2] epochs: [100/100] train_acc: 0.623 train_loss_sup: 1.374
[GPU2] Final Test Accuracy: 0.611
Model weights saved
<All keys matched successfully>
OpenBLAS warning: precompiled NUM_THREADS exceeded, adding auxiliary array for thread metadata.
To avoid this warning, please rebuild your copy of OpenBLAS with a larger NUM_THREADS setting
or set the environment variable OPENBLAS_NUM_THREADS to 64 or lower
knn evalution
logistic regression evalution
knn_acc: 0.569, log_reg_acc: 0.615
