environment: 
YAML: configs/bt.sc.c10.yaml
==> SEED: 42
==> num_classes: 10
==> data_name: cifar10
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar10', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 2
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> model_params: {'model_name': 'resnet18', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c10.r18.e800.pth
==> config: configs/bt.sc.c10.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU2] epochs: [586/800] train_loss_con: 490.816 energy_loss: 131.795
[GPU2] epochs: [587/800] train_loss_con: 495.015 energy_loss: 132.509
[GPU2] epochs: [588/800] train_loss_con: 494.464 energy_loss: 132.480
[GPU2] epochs: [589/800] train_loss_con: 490.813 energy_loss: 132.185
[GPU2] epochs: [590/800] train_loss_con: 495.320 energy_loss: 132.118
[GPU2] epochs: [591/800] train_loss_con: 488.515 energy_loss: 132.331
[GPU2] epochs: [592/800] train_loss_con: 489.420 energy_loss: 132.004
[GPU2] epochs: [593/800] train_loss_con: 491.236 energy_loss: 131.192
[GPU2] epochs: [594/800] train_loss_con: 489.157 energy_loss: 131.336
[GPU2] epochs: [595/800] train_loss_con: 487.601 energy_loss: 131.247
[GPU2] epochs: [596/800] train_loss_con: 489.550 energy_loss: 131.057
[GPU2] epochs: [597/800] train_loss_con: 482.783 energy_loss: 130.532
[GPU2] epochs: [598/800] train_loss_con: 484.948 energy_loss: 129.989
[GPU2] epochs: [599/800] train_loss_con: 486.514 energy_loss: 130.344
[GPU2] epochs: [600/800] train_loss_con: 483.579 energy_loss: 129.629
[GPU2] epochs: [601/800] train_loss_con: 481.239 energy_loss: 129.162
[GPU2] epochs: [602/800] train_loss_con: 485.637 energy_loss: 129.913
[GPU2] epochs: [603/800] train_loss_con: 482.980 energy_loss: 129.714
[GPU2] epochs: [604/800] train_loss_con: 482.732 energy_loss: 129.272
[GPU2] epochs: [605/800] train_loss_con: 481.068 energy_loss: 129.423
[GPU2] epochs: [606/800] train_loss_con: 479.808 energy_loss: 128.945
[GPU2] epochs: [607/800] train_loss_con: 477.252 energy_loss: 129.434
[GPU2] epochs: [608/800] train_loss_con: 473.650 energy_loss: 128.741
[GPU2] epochs: [609/800] train_loss_con: 480.154 energy_loss: 128.606
[GPU2] epochs: [610/800] train_loss_con: 475.077 energy_loss: 128.797
[GPU2] epochs: [611/800] train_loss_con: 478.984 energy_loss: 128.317
[GPU2] epochs: [612/800] train_loss_con: 475.681 energy_loss: 128.475
[GPU2] epochs: [613/800] train_loss_con: 473.103 energy_loss: 128.015
[GPU2] epochs: [614/800] train_loss_con: 478.628 energy_loss: 128.053
[GPU2] epochs: [615/800] train_loss_con: 472.646 energy_loss: 127.677
[GPU2] epochs: [616/800] train_loss_con: 472.908 energy_loss: 127.041
[GPU2] epochs: [617/800] train_loss_con: 471.251 energy_loss: 126.956
[GPU2] epochs: [618/800] train_loss_con: 470.689 energy_loss: 126.505
[GPU2] epochs: [619/800] train_loss_con: 473.706 energy_loss: 126.930
[GPU2] epochs: [620/800] train_loss_con: 468.214 energy_loss: 126.934
[GPU2] epochs: [621/800] train_loss_con: 472.255 energy_loss: 126.833
[GPU2] epochs: [622/800] train_loss_con: 469.800 energy_loss: 127.206
[GPU2] epochs: [623/800] train_loss_con: 471.838 energy_loss: 126.914
[GPU2] epochs: [624/800] train_loss_con: 470.245 energy_loss: 126.051
[GPU2] epochs: [625/800] train_loss_con: 467.749 energy_loss: 125.845
[GPU2] epochs: [626/800] train_loss_con: 467.783 energy_loss: 125.663
[GPU2] epochs: [627/800] train_loss_con: 466.794 energy_loss: 125.194
[GPU2] epochs: [628/800] train_loss_con: 465.405 energy_loss: 124.265
[GPU2] epochs: [629/800] train_loss_con: 467.260 energy_loss: 124.726
[GPU2] epochs: [630/800] train_loss_con: 465.147 energy_loss: 124.361
[GPU2] epochs: [631/800] train_loss_con: 462.305 energy_loss: 124.947
[GPU2] epochs: [632/800] train_loss_con: 459.628 energy_loss: 124.720
[GPU2] epochs: [633/800] train_loss_con: 460.370 energy_loss: 124.136
[GPU2] epochs: [634/800] train_loss_con: 462.218 energy_loss: 123.765
[GPU2] epochs: [635/800] train_loss_con: 458.177 energy_loss: 123.670
[GPU2] epochs: [636/800] train_loss_con: 463.499 energy_loss: 123.190
[GPU2] epochs: [637/800] train_loss_con: 461.664 energy_loss: 123.445
[GPU2] epochs: [638/800] train_loss_con: 461.256 energy_loss: 123.685
[GPU2] epochs: [639/800] train_loss_con: 459.767 energy_loss: 123.764
[GPU2] epochs: [640/800] train_loss_con: 458.682 energy_loss: 123.544
[GPU2] epochs: [641/800] train_loss_con: 458.630 energy_loss: 123.023
[GPU2] epochs: [642/800] train_loss_con: 457.805 energy_loss: 122.759
[GPU2] epochs: [643/800] train_loss_con: 457.758 energy_loss: 122.786
[GPU2] epochs: [644/800] train_loss_con: 457.379 energy_loss: 122.960
[GPU2] epochs: [645/800] train_loss_con: 453.481 energy_loss: 122.185
[GPU2] epochs: [646/800] train_loss_con: 453.411 energy_loss: 122.299
[GPU2] epochs: [647/800] train_loss_con: 454.326 energy_loss: 122.021
[GPU2] epochs: [648/800] train_loss_con: 454.603 energy_loss: 121.392
[GPU2] epochs: [649/800] train_loss_con: 456.363 energy_loss: 121.415
[GPU2] epochs: [650/800] train_loss_con: 451.595 energy_loss: 121.633
[GPU2] epochs: [651/800] train_loss_con: 451.801 energy_loss: 121.663
[GPU2] epochs: [652/800] train_loss_con: 451.066 energy_loss: 121.096
[GPU2] epochs: [653/800] train_loss_con: 450.980 energy_loss: 121.014
[GPU2] epochs: [654/800] train_loss_con: 449.189 energy_loss: 120.231
[GPU2] epochs: [655/800] train_loss_con: 445.882 energy_loss: 120.468
[GPU2] epochs: [656/800] train_loss_con: 446.967 energy_loss: 120.839
[GPU2] epochs: [657/800] train_loss_con: 447.081 energy_loss: 120.654
[GPU2] epochs: [658/800] train_loss_con: 447.441 energy_loss: 120.113
[GPU2] epochs: [659/800] train_loss_con: 447.949 energy_loss: 119.913
[GPU2] epochs: [660/800] train_loss_con: 445.314 energy_loss: 119.709
[GPU2] epochs: [661/800] train_loss_con: 446.984 energy_loss: 119.466
[GPU2] epochs: [662/800] train_loss_con: 446.683 energy_loss: 119.597
[GPU2] epochs: [663/800] train_loss_con: 444.172 energy_loss: 118.786
[GPU2] epochs: [664/800] train_loss_con: 445.305 energy_loss: 118.547
[GPU2] epochs: [665/800] train_loss_con: 443.407 energy_loss: 118.627
[GPU2] epochs: [666/800] train_loss_con: 444.633 energy_loss: 118.551
[GPU2] epochs: [667/800] train_loss_con: 442.355 energy_loss: 118.893
[GPU2] epochs: [668/800] train_loss_con: 442.729 energy_loss: 118.035
[GPU2] epochs: [669/800] train_loss_con: 438.386 energy_loss: 118.019
[GPU2] epochs: [670/800] train_loss_con: 441.730 energy_loss: 118.175
[GPU2] epochs: [671/800] train_loss_con: 440.964 energy_loss: 117.178
[GPU2] epochs: [672/800] train_loss_con: 437.868 energy_loss: 117.253
[GPU2] epochs: [673/800] train_loss_con: 437.987 energy_loss: 116.878
[GPU2] epochs: [674/800] train_loss_con: 441.129 energy_loss: 117.256
[GPU2] epochs: [675/800] train_loss_con: 436.489 energy_loss: 117.510
[GPU2] epochs: [676/800] train_loss_con: 436.073 energy_loss: 117.363
[GPU2] epochs: [677/800] train_loss_con: 433.918 energy_loss: 116.544
[GPU2] epochs: [678/800] train_loss_con: 436.092 energy_loss: 117.001
[GPU2] epochs: [679/800] train_loss_con: 431.778 energy_loss: 116.580
[GPU2] epochs: [680/800] train_loss_con: 428.910 energy_loss: 116.450
[GPU2] epochs: [681/800] train_loss_con: 430.377 energy_loss: 116.134
[GPU2] epochs: [682/800] train_loss_con: 432.593 energy_loss: 115.297
[GPU2] epochs: [683/800] train_loss_con: 429.767 energy_loss: 115.339
[GPU2] epochs: [684/800] train_loss_con: 429.048 energy_loss: 115.158
[GPU2] epochs: [685/800] train_loss_con: 432.710 energy_loss: 114.923
[GPU2] epochs: [686/800] train_loss_con: 430.971 energy_loss: 115.085
[GPU2] epochs: [687/800] train_loss_con: 431.885 energy_loss: 114.587
[GPU2] epochs: [688/800] train_loss_con: 432.644 energy_loss: 114.315
[GPU2] epochs: [689/800] train_loss_con: 430.857 energy_loss: 114.615
[GPU2] epochs: [690/800] train_loss_con: 426.136 energy_loss: 114.139
[GPU2] epochs: [691/800] train_loss_con: 423.458 energy_loss: 113.444
[GPU2] epochs: [692/800] train_loss_con: 424.477 energy_loss: 113.547
[GPU2] epochs: [693/800] train_loss_con: 428.173 energy_loss: 113.397
[GPU2] epochs: [694/800] train_loss_con: 427.656 energy_loss: 113.534
[GPU2] epochs: [695/800] train_loss_con: 427.397 energy_loss: 113.427
[GPU2] epochs: [696/800] train_loss_con: 424.745 energy_loss: 113.348
[GPU2] epochs: [697/800] train_loss_con: 426.445 energy_loss: 113.126
[GPU2] epochs: [698/800] train_loss_con: 422.326 energy_loss: 112.524
[GPU2] epochs: [699/800] train_loss_con: 425.466 energy_loss: 112.452
[GPU2] epochs: [700/800] train_loss_con: 421.062 energy_loss: 112.216
[GPU2] epochs: [701/800] train_loss_con: 423.245 energy_loss: 112.518
[GPU2] epochs: [702/800] train_loss_con: 419.275 energy_loss: 112.258
[GPU2] epochs: [703/800] train_loss_con: 422.451 energy_loss: 111.838
[GPU2] epochs: [704/800] train_loss_con: 422.384 energy_loss: 111.459
[GPU2] epochs: [705/800] train_loss_con: 423.182 energy_loss: 111.663
[GPU2] epochs: [706/800] train_loss_con: 418.363 energy_loss: 111.787
[GPU2] epochs: [707/800] train_loss_con: 418.863 energy_loss: 111.457
[GPU2] epochs: [708/800] train_loss_con: 418.714 energy_loss: 111.040
[GPU2] epochs: [709/800] train_loss_con: 417.200 energy_loss: 111.060
[GPU2] epochs: [710/800] train_loss_con: 414.132 energy_loss: 110.383
[GPU2] epochs: [711/800] train_loss_con: 416.027 energy_loss: 110.474
[GPU2] epochs: [712/800] train_loss_con: 418.177 energy_loss: 110.379
[GPU2] epochs: [713/800] train_loss_con: 418.467 energy_loss: 110.560
[GPU2] epochs: [714/800] train_loss_con: 413.762 energy_loss: 109.849
[GPU2] epochs: [715/800] train_loss_con: 413.556 energy_loss: 109.465
[GPU2] epochs: [716/800] train_loss_con: 414.131 energy_loss: 109.369
[GPU2] epochs: [717/800] train_loss_con: 410.327 energy_loss: 109.611
[GPU2] epochs: [718/800] train_loss_con: 415.090 energy_loss: 109.095
[GPU2] epochs: [719/800] train_loss_con: 415.862 energy_loss: 109.131
[GPU2] epochs: [720/800] train_loss_con: 412.657 energy_loss: 108.918
[GPU2] epochs: [721/800] train_loss_con: 410.575 energy_loss: 108.916
[GPU2] epochs: [722/800] train_loss_con: 409.173 energy_loss: 108.216
[GPU2] epochs: [723/800] train_loss_con: 411.696 energy_loss: 108.160
[GPU2] epochs: [724/800] train_loss_con: 411.679 energy_loss: 108.481
[GPU2] epochs: [725/800] train_loss_con: 409.508 energy_loss: 108.480
[GPU2] epochs: [726/800] train_loss_con: 413.167 energy_loss: 108.618
[GPU2] epochs: [727/800] train_loss_con: 407.829 energy_loss: 108.562
[GPU2] epochs: [728/800] train_loss_con: 408.574 energy_loss: 108.128
[GPU2] epochs: [729/800] train_loss_con: 408.230 energy_loss: 107.968
[GPU2] epochs: [730/800] train_loss_con: 408.350 energy_loss: 107.918
[GPU2] epochs: [731/800] train_loss_con: 406.790 energy_loss: 107.507
[GPU2] epochs: [732/800] train_loss_con: 405.478 energy_loss: 106.982
[GPU2] epochs: [733/800] train_loss_con: 406.307 energy_loss: 106.787
[GPU2] epochs: [734/800] train_loss_con: 405.506 energy_loss: 107.092
[GPU2] epochs: [735/800] train_loss_con: 407.831 energy_loss: 107.501
[GPU2] epochs: [736/800] train_loss_con: 405.946 energy_loss: 107.818
[GPU2] epochs: [737/800] train_loss_con: 404.116 energy_loss: 107.227
[GPU2] epochs: [738/800] train_loss_con: 403.666 energy_loss: 106.639
[GPU2] epochs: [739/800] train_loss_con: 404.237 energy_loss: 106.739
[GPU2] epochs: [740/800] train_loss_con: 406.930 energy_loss: 106.503
[GPU2] epochs: [741/800] train_loss_con: 405.035 energy_loss: 106.958
[GPU2] epochs: [742/800] train_loss_con: 401.825 energy_loss: 106.828
[GPU2] epochs: [743/800] train_loss_con: 405.723 energy_loss: 106.668
[GPU2] epochs: [744/800] train_loss_con: 401.016 energy_loss: 106.467
[GPU2] epochs: [745/800] train_loss_con: 398.888 energy_loss: 106.174
[GPU2] epochs: [746/800] train_loss_con: 402.039 energy_loss: 106.105
[GPU2] epochs: [747/800] train_loss_con: 401.657 energy_loss: 105.677
[GPU2] epochs: [748/800] train_loss_con: 400.619 energy_loss: 105.564
[GPU2] epochs: [749/800] train_loss_con: 399.139 energy_loss: 105.213
[GPU2] epochs: [750/800] train_loss_con: 399.199 energy_loss: 105.074
[GPU2] epochs: [751/800] train_loss_con: 397.934 energy_loss: 104.969
[GPU2] epochs: [752/800] train_loss_con: 398.049 energy_loss: 104.772
[GPU2] epochs: [753/800] train_loss_con: 397.500 energy_loss: 104.479
[GPU2] epochs: [754/800] train_loss_con: 399.970 energy_loss: 104.719
[GPU2] epochs: [755/800] train_loss_con: 398.400 energy_loss: 104.736
[GPU2] epochs: [756/800] train_loss_con: 398.972 energy_loss: 104.405
[GPU2] epochs: [757/800] train_loss_con: 396.125 energy_loss: 104.136
[GPU2] epochs: [758/800] train_loss_con: 395.079 energy_loss: 104.129
[GPU2] epochs: [759/800] train_loss_con: 396.247 energy_loss: 103.945
[GPU2] epochs: [760/800] train_loss_con: 397.616 energy_loss: 104.167
[GPU2] epochs: [761/800] train_loss_con: 395.505 energy_loss: 104.226
[GPU2] epochs: [762/800] train_loss_con: 396.724 energy_loss: 103.867
[GPU2] epochs: [763/800] train_loss_con: 397.695 energy_loss: 103.606
[GPU2] epochs: [764/800] train_loss_con: 395.938 energy_loss: 103.483
[GPU2] epochs: [765/800] train_loss_con: 395.555 energy_loss: 103.034
[GPU2] epochs: [766/800] train_loss_con: 396.715 energy_loss: 103.219
[GPU2] epochs: [767/800] train_loss_con: 398.589 energy_loss: 103.413
[GPU2] epochs: [768/800] train_loss_con: 397.736 energy_loss: 103.443
[GPU2] epochs: [769/800] train_loss_con: 395.758 energy_loss: 103.240
[GPU2] epochs: [770/800] train_loss_con: 394.680 energy_loss: 103.141
[GPU2] epochs: [771/800] train_loss_con: 394.890 energy_loss: 103.246
[GPU2] epochs: [772/800] train_loss_con: 393.665 energy_loss: 102.959
[GPU2] epochs: [773/800] train_loss_con: 394.533 energy_loss: 102.892
[GPU2] epochs: [774/800] train_loss_con: 394.102 energy_loss: 102.787
[GPU2] epochs: [775/800] train_loss_con: 396.066 energy_loss: 102.692
[GPU2] epochs: [776/800] train_loss_con: 393.085 energy_loss: 102.642
[GPU2] epochs: [777/800] train_loss_con: 395.103 energy_loss: 102.580
[GPU2] epochs: [778/800] train_loss_con: 393.058 energy_loss: 102.668
[GPU2] epochs: [779/800] train_loss_con: 395.913 energy_loss: 102.582
[GPU2] epochs: [780/800] train_loss_con: 391.326 energy_loss: 102.494
[GPU2] epochs: [781/800] train_loss_con: 392.199 energy_loss: 102.413
[GPU2] epochs: [782/800] train_loss_con: 392.307 energy_loss: 102.393
[GPU2] epochs: [783/800] train_loss_con: 392.999 energy_loss: 102.327
[GPU2] epochs: [784/800] train_loss_con: 394.694 energy_loss: 102.126
[GPU2] epochs: [785/800] train_loss_con: 392.642 energy_loss: 102.091
[GPU2] epochs: [786/800] train_loss_con: 396.068 energy_loss: 102.149
[GPU2] epochs: [787/800] train_loss_con: 393.653 energy_loss: 101.924
[GPU2] epochs: [788/800] train_loss_con: 393.238 energy_loss: 101.928
[GPU2] epochs: [789/800] train_loss_con: 391.504 energy_loss: 101.725
[GPU2] epochs: [790/800] train_loss_con: 393.553 energy_loss: 101.715
[GPU2] epochs: [791/800] train_loss_con: 390.553 energy_loss: 101.704
[GPU2] epochs: [792/800] train_loss_con: 392.586 energy_loss: 101.592
[GPU2] epochs: [793/800] train_loss_con: 392.700 energy_loss: 101.541
[GPU2] epochs: [794/800] train_loss_con: 390.160 energy_loss: 101.519
[GPU2] epochs: [795/800] train_loss_con: 393.539 energy_loss: 101.409
[GPU2] epochs: [796/800] train_loss_con: 392.001 energy_loss: 101.490
[GPU2] epochs: [797/800] train_loss_con: 390.131 energy_loss: 101.267
[GPU2] epochs: [798/800] train_loss_con: 392.715 energy_loss: 101.148
[GPU2] epochs: [799/800] train_loss_con: 394.255 energy_loss: 101.154
[GPU2] epochs: [800/800] train_loss_con: 389.883 energy_loss: 101.182
### TSNE starts
### MLP training begins
[GPU2] Test Accuracy at epoch: 0: 0.876
[GPU2] epochs: [1/100] train_acc: 0.824 train_loss_sup: 0.567
[GPU2] epochs: [2/100] train_acc: 0.852 train_loss_sup: 0.445
[GPU2] epochs: [3/100] train_acc: 0.852 train_loss_sup: 0.443
[GPU2] epochs: [4/100] train_acc: 0.854 train_loss_sup: 0.438
[GPU2] epochs: [5/100] train_acc: 0.853 train_loss_sup: 0.444
[GPU2] epochs: [6/100] train_acc: 0.852 train_loss_sup: 0.442
[GPU2] epochs: [7/100] train_acc: 0.852 train_loss_sup: 0.439
[GPU2] epochs: [8/100] train_acc: 0.855 train_loss_sup: 0.431
[GPU2] epochs: [9/100] train_acc: 0.853 train_loss_sup: 0.435
[GPU2] epochs: [10/100] train_acc: 0.853 train_loss_sup: 0.437
[GPU2] Test Accuracy at epoch: 10: 0.877
[GPU2] epochs: [11/100] train_acc: 0.855 train_loss_sup: 0.433
[GPU2] epochs: [12/100] train_acc: 0.853 train_loss_sup: 0.440
[GPU2] epochs: [13/100] train_acc: 0.853 train_loss_sup: 0.444
[GPU2] epochs: [14/100] train_acc: 0.854 train_loss_sup: 0.436
[GPU2] epochs: [15/100] train_acc: 0.854 train_loss_sup: 0.438
[GPU2] epochs: [16/100] train_acc: 0.852 train_loss_sup: 0.448
[GPU2] epochs: [17/100] train_acc: 0.855 train_loss_sup: 0.431
[GPU2] epochs: [18/100] train_acc: 0.855 train_loss_sup: 0.430
[GPU2] epochs: [19/100] train_acc: 0.855 train_loss_sup: 0.432
[GPU2] epochs: [20/100] train_acc: 0.852 train_loss_sup: 0.444
[GPU2] Test Accuracy at epoch: 20: 0.88
[GPU2] epochs: [21/100] train_acc: 0.854 train_loss_sup: 0.436
[GPU2] epochs: [22/100] train_acc: 0.853 train_loss_sup: 0.439
[GPU2] epochs: [23/100] train_acc: 0.854 train_loss_sup: 0.436
[GPU2] epochs: [24/100] train_acc: 0.854 train_loss_sup: 0.438
[GPU2] epochs: [25/100] train_acc: 0.856 train_loss_sup: 0.434
[GPU2] epochs: [26/100] train_acc: 0.854 train_loss_sup: 0.437
[GPU2] epochs: [27/100] train_acc: 0.856 train_loss_sup: 0.431
[GPU2] epochs: [28/100] train_acc: 0.853 train_loss_sup: 0.436
[GPU2] epochs: [29/100] train_acc: 0.853 train_loss_sup: 0.435
[GPU2] epochs: [30/100] train_acc: 0.852 train_loss_sup: 0.437
[GPU2] Test Accuracy at epoch: 30: 0.879
[GPU2] epochs: [31/100] train_acc: 0.853 train_loss_sup: 0.436
[GPU2] epochs: [32/100] train_acc: 0.855 train_loss_sup: 0.435
[GPU2] epochs: [33/100] train_acc: 0.853 train_loss_sup: 0.438
[GPU2] epochs: [34/100] train_acc: 0.855 train_loss_sup: 0.438
[GPU2] epochs: [35/100] train_acc: 0.854 train_loss_sup: 0.433
[GPU2] epochs: [36/100] train_acc: 0.854 train_loss_sup: 0.435
[GPU2] epochs: [37/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] epochs: [38/100] train_acc: 0.855 train_loss_sup: 0.433
[GPU2] epochs: [39/100] train_acc: 0.854 train_loss_sup: 0.439
[GPU2] epochs: [40/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] Test Accuracy at epoch: 40: 0.88
[GPU2] epochs: [41/100] train_acc: 0.853 train_loss_sup: 0.441
[GPU2] epochs: [42/100] train_acc: 0.853 train_loss_sup: 0.437
[GPU2] epochs: [43/100] train_acc: 0.853 train_loss_sup: 0.441
[GPU2] epochs: [44/100] train_acc: 0.854 train_loss_sup: 0.434
[GPU2] epochs: [45/100] train_acc: 0.854 train_loss_sup: 0.434
[GPU2] epochs: [46/100] train_acc: 0.854 train_loss_sup: 0.436
[GPU2] epochs: [47/100] train_acc: 0.852 train_loss_sup: 0.440
[GPU2] epochs: [48/100] train_acc: 0.853 train_loss_sup: 0.433
[GPU2] epochs: [49/100] train_acc: 0.852 train_loss_sup: 0.446
[GPU2] epochs: [50/100] train_acc: 0.854 train_loss_sup: 0.436
[GPU2] Test Accuracy at epoch: 50: 0.878
[GPU2] epochs: [51/100] train_acc: 0.855 train_loss_sup: 0.436
[GPU2] epochs: [52/100] train_acc: 0.856 train_loss_sup: 0.429
[GPU2] epochs: [53/100] train_acc: 0.854 train_loss_sup: 0.440
[GPU2] epochs: [54/100] train_acc: 0.852 train_loss_sup: 0.436
[GPU2] epochs: [55/100] train_acc: 0.855 train_loss_sup: 0.437
[GPU2] epochs: [56/100] train_acc: 0.855 train_loss_sup: 0.437
[GPU2] epochs: [57/100] train_acc: 0.854 train_loss_sup: 0.438
[GPU2] epochs: [58/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] epochs: [59/100] train_acc: 0.853 train_loss_sup: 0.441
[GPU2] epochs: [60/100] train_acc: 0.852 train_loss_sup: 0.439
[GPU2] Test Accuracy at epoch: 60: 0.872
[GPU2] epochs: [61/100] train_acc: 0.855 train_loss_sup: 0.431
[GPU2] epochs: [62/100] train_acc: 0.851 train_loss_sup: 0.446
[GPU2] epochs: [63/100] train_acc: 0.853 train_loss_sup: 0.442
[GPU2] epochs: [64/100] train_acc: 0.856 train_loss_sup: 0.433
[GPU2] epochs: [65/100] train_acc: 0.854 train_loss_sup: 0.437
[GPU2] epochs: [66/100] train_acc: 0.854 train_loss_sup: 0.437
[GPU2] epochs: [67/100] train_acc: 0.852 train_loss_sup: 0.438
[GPU2] epochs: [68/100] train_acc: 0.854 train_loss_sup: 0.436
[GPU2] epochs: [69/100] train_acc: 0.854 train_loss_sup: 0.435
[GPU2] epochs: [70/100] train_acc: 0.854 train_loss_sup: 0.441
[GPU2] Test Accuracy at epoch: 70: 0.871
[GPU2] epochs: [71/100] train_acc: 0.854 train_loss_sup: 0.437
[GPU2] epochs: [72/100] train_acc: 0.853 train_loss_sup: 0.442
[GPU2] epochs: [73/100] train_acc: 0.852 train_loss_sup: 0.441
[GPU2] epochs: [74/100] train_acc: 0.852 train_loss_sup: 0.440
[GPU2] epochs: [75/100] train_acc: 0.857 train_loss_sup: 0.433
[GPU2] epochs: [76/100] train_acc: 0.853 train_loss_sup: 0.437
[GPU2] epochs: [77/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] epochs: [78/100] train_acc: 0.853 train_loss_sup: 0.444
[GPU2] epochs: [79/100] train_acc: 0.851 train_loss_sup: 0.443
[GPU2] epochs: [80/100] train_acc: 0.852 train_loss_sup: 0.440
[GPU2] Test Accuracy at epoch: 80: 0.871
[GPU2] epochs: [81/100] train_acc: 0.853 train_loss_sup: 0.437
[GPU2] epochs: [82/100] train_acc: 0.854 train_loss_sup: 0.439
[GPU2] epochs: [83/100] train_acc: 0.856 train_loss_sup: 0.426
[GPU2] epochs: [84/100] train_acc: 0.853 train_loss_sup: 0.439
[GPU2] epochs: [85/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] epochs: [86/100] train_acc: 0.855 train_loss_sup: 0.433
[GPU2] epochs: [87/100] train_acc: 0.853 train_loss_sup: 0.437
[GPU2] epochs: [88/100] train_acc: 0.854 train_loss_sup: 0.435
[GPU2] epochs: [89/100] train_acc: 0.857 train_loss_sup: 0.429
[GPU2] epochs: [90/100] train_acc: 0.855 train_loss_sup: 0.432
[GPU2] Test Accuracy at epoch: 90: 0.882
[GPU2] epochs: [91/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] epochs: [92/100] train_acc: 0.851 train_loss_sup: 0.441
[GPU2] epochs: [93/100] train_acc: 0.853 train_loss_sup: 0.442
[GPU2] epochs: [94/100] train_acc: 0.853 train_loss_sup: 0.444
[GPU2] epochs: [95/100] train_acc: 0.855 train_loss_sup: 0.434
[GPU2] epochs: [96/100] train_acc: 0.854 train_loss_sup: 0.438
[GPU2] epochs: [97/100] train_acc: 0.855 train_loss_sup: 0.433
[GPU2] epochs: [98/100] train_acc: 0.854 train_loss_sup: 0.439
[GPU2] epochs: [99/100] train_acc: 0.852 train_loss_sup: 0.437
[GPU2] epochs: [100/100] train_acc: 0.856 train_loss_sup: 0.435
[GPU2] Final Test Accuracy: 0.88
Model weights saved
<All keys matched successfully>
OpenBLAS warning: precompiled NUM_THREADS exceeded, adding auxiliary array for thread metadata.
To avoid this warning, please rebuild your copy of OpenBLAS with a larger NUM_THREADS setting
or set the environment variable OPENBLAS_NUM_THREADS to 64 or lower
knn evalution
logistic regression evalution
knn_acc: 0.864, log_reg_acc: 0.885
BLAS : Bad memory unallocation! :  640  0x7f75ae000000
BLAS : Bad memory unallocation! :  640  0x7f75aa000000
BLAS : Bad memory unallocation! :  640  0x7f74f2000000
BLAS : Bad memory unallocation! :  640  0x7f74f8000000
BLAS : Bad memory unallocation! :  640  0x7f749e000000
BLAS : Bad memory unallocation! :  640  0x7f74a0000000
BLAS : Bad memory unallocation! :  640  0x7f749a000000
